Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Logo,Order
Liquid.png,liquid-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d32,false,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:13:37 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c42eef44ba7a5d9b7b7_64141586be9e521a05aa7f3f_partner-logos_0003_Liquid.png,0
Jolocom.png,jolocom-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d33,true,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Sun Mar 24 2024 15:04:51 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c420ee69a51c2ad021b_641415870a541af4ba7bfa14_partner-logos_0031_Jolocom.png,0
Montana.png,montana-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d34,true,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Sun Mar 24 2024 15:06:53 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c423df6ef175b333d25_64141586f4c32aae8fac1194_partner-logos_0008_Montana.png,1
Mobi.png,mobi-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d35,true,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Sun Mar 24 2024 15:11:01 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c4225deb15d93f96cdd_6414158614fcdde12c822bbe_partner-logos_0019_Layer-2.png,0
Nxp.png,nxp-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d36,false,false,Fri Mar 17 2023 07:52:34 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:13:27 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c423df6efc17a333d26_6414158625deb11d89f8f3e8_partner-logos_0002_Nxp.png,0
RIAT.png,riat-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d37,false,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:13:26 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c420ee69ad901ad0220_6414158614fcdd2740822bbf_partner-logos_0015_RIAT.png,0
s1seven.png,s1seven-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d38,false,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Mon May 15 2023 13:23:15 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/6462323fb7b07d68efe01051_logo-blue.png,1
Ocean-Protocol.png,ocean-protocol-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d39,false,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:01:34 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c42eb117924a0f316bc_64141587eb1179772cf2b448_partner-logos_0034_Ocean-Protocol.png,1
Securosys.png,securosys-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d3a,true,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 14:55:11 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c4350fd80b3ebd6cc9a_641415861251e327895cf99b_partner-logos_0010_Securosys.png,0
Trusted-IoT-Alliance.png,trusted-iot-alliance-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d3b,true,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 14:51:38 GMT+0000 (Coordinated Universal Time),,https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c4314fcdd869c82b80f_641415870a541a55c37bfa13_partner-logos_0020_Trusted-IoT-Alliance.png,0
Wien-Energie.png,wien-energie-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d3c,false,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 15:59:29 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c43208e551179f67eaf_641415862f7f810005a84c3b_partner-logos_0013_Wien_Energie.png,1
Zühlke.png,zuhlke-png,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,651eafbae761a2b4e1c54d3d,false,false,Fri Mar 17 2023 07:52:35 GMT+0000 (Coordinated Universal Time),Fri Mar 17 2023 16:01:22 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 12:48:56 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/64141c43eb1179194ef316bf_641415860ee69a906fac7ec6_partner-logos_0004_Zu%25CC%2588hlke.png,1
Forte Digital,forte-digital,651eafbae761a2b4e1c54bd9,651eafbbe761a2b4e1c55101,66c5fee72a59b556eac0b90e,false,false,Wed Aug 21 2024 14:51:19 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 14:51:19 GMT+0000 (Coordinated Universal Time),Wed Aug 21 2024 14:51:44 GMT+0000 (Coordinated Universal Time),https://uploads-ssl.webflow.com/63f3a24533e09e09d583beeb/66c5fedabe901b674c26fed0_forte_digital_gmbh_logo.jpeg,3
